"Iter","s3dis/semseg-octformer-v1m1-0-lit - _step","s3dis/semseg-octformer-v1m1-0-lit - _step__MIN","s3dis/semseg-octformer-v1m1-0-lit - _step__MAX","s3dis/semseg-octformer-v1m1-0-lit - train_batch/loss","s3dis/semseg-octformer-v1m1-0-lit - train_batch/loss__MIN","s3dis/semseg-octformer-v1m1-0-lit - train_batch/loss__MAX"
"5737","5737","5737","5737","0.8773646950721741","0.8773646950721741","0.8773646950721741"
"5738","5738","5738","5738","0.6842827200889587","0.6842827200889587","0.6842827200889587"
"5739","5739","5739","5739","0.5841305255889893","0.5841305255889893","0.5841305255889893"
"5740","5740","5740","5740","0.8508347868919373","0.8508347868919373","0.8508347868919373"
"5741","5741","5741","5741","0.6047382354736328","0.6047382354736328","0.6047382354736328"
"5742","5742","5742","5742","0.8909364938735962","0.8909364938735962","0.8909364938735962"
"5743","5743","5743","5743","0.7183484435081482","0.7183484435081482","0.7183484435081482"
"5744","5744","5744","5744","0.8226168751716614","0.8226168751716614","0.8226168751716614"
"5745","5745","5745","5745","0.5404272675514221","0.5404272675514221","0.5404272675514221"
"5746","5746","5746","5746","0.6401295065879822","0.6401295065879822","0.6401295065879822"
"5747","5747","5747","5747","0.6420240998268127","0.6420240998268127","0.6420240998268127"
"5748","5748","5748","5748","0.6228369474411011","0.6228369474411011","0.6228369474411011"
"5749","5749","5749","5749","0.6695072054862976","0.6695072054862976","0.6695072054862976"
"5750","5750","5750","5750","0.7207257747650146","0.7207257747650146","0.7207257747650146"
"5751","5751","5751","5751","0.5837918519973755","0.5837918519973755","0.5837918519973755"
"5752","5752","5752","5752","0.6212936639785767","0.6212936639785767","0.6212936639785767"
"5753","5753","5753","5753","0.694024384021759","0.694024384021759","0.694024384021759"
"5754","5754","5754","5754","0.8933566808700562","0.8933566808700562","0.8933566808700562"
"5755","5755","5755","5755","0.9111734628677368","0.9111734628677368","0.9111734628677368"
"5756","5756","5756","5756","0.6577649712562561","0.6577649712562561","0.6577649712562561"
"5757","5757","5757","5757","0.6581135988235474","0.6581135988235474","0.6581135988235474"
"5758","5758","5758","5758","0.562661349773407","0.562661349773407","0.562661349773407"
"5759","5759","5759","5759","0.7044162154197693","0.7044162154197693","0.7044162154197693"
"5760","5760","5760","5760","0.760087251663208","0.760087251663208","0.760087251663208"
"5761","5761","5761","5761","0.5641312003135681","0.5641312003135681","0.5641312003135681"
"5762","5762","5762","5762","0.7293118834495544","0.7293118834495544","0.7293118834495544"
"5763","5763","5763","5763","0.6434131860733032","0.6434131860733032","0.6434131860733032"
"5764","5764","5764","5764","0.7182357907295227","0.7182357907295227","0.7182357907295227"
"5765","5765","5765","5765","0.649904191493988","0.649904191493988","0.649904191493988"
"5766","5766","5766","5766","0.7617456912994385","0.7617456912994385","0.7617456912994385"
"5767","5767","5767","5767","0.8272194266319275","0.8272194266319275","0.8272194266319275"
"5768","5768","5768","5768","0.8464394807815552","0.8464394807815552","0.8464394807815552"
"5769","5769","5769","5769","0.7551671862602234","0.7551671862602234","0.7551671862602234"
"5770","5770","5770","5770","0.7558625936508179","0.7558625936508179","0.7558625936508179"
"5771","5771","5771","5771","1.0227116346359253","1.0227116346359253","1.0227116346359253"
"5772","5772","5772","5772","0.7683520317077637","0.7683520317077637","0.7683520317077637"
"5773","5773","5773","5773","0.5815930962562561","0.5815930962562561","0.5815930962562561"
"5774","5774","5774","5774","0.7250578999519348","0.7250578999519348","0.7250578999519348"
"5775","5775","5775","5775","0.6458228230476379","0.6458228230476379","0.6458228230476379"
"5776","5776","5776","5776","0.78426593542099","0.78426593542099","0.78426593542099"
"5777","5777","5777","5777","0.926651656627655","0.926651656627655","0.926651656627655"
"5778","5778","5778","5778","0.6517178416252136","0.6517178416252136","0.6517178416252136"
"5779","5779","5779","5779","0.56725013256073","0.56725013256073","0.56725013256073"
"5780","5780","5780","5780","0.7341286540031433","0.7341286540031433","0.7341286540031433"
"5781","5781","5781","5781","0.7925506830215454","0.7925506830215454","0.7925506830215454"
"5782","5782","5782","5782","0.6992558836936951","0.6992558836936951","0.6992558836936951"
"5783","5783","5783","5783","0.6438500881195068","0.6438500881195068","0.6438500881195068"
"5784","5784","5784","5784","0.5791862607002258","0.5791862607002258","0.5791862607002258"
"5785","5785","5785","5785","0.7084331512451172","0.7084331512451172","0.7084331512451172"
"5786","5786","5786","5786","0.7533724904060364","0.7533724904060364","0.7533724904060364"
"5787","5787","5787","5787","0.724486768245697","0.724486768245697","0.724486768245697"
"5788","5788","5788","5788","0.7701858878135681","0.7701858878135681","0.7701858878135681"
"5789","5789","5789","5789","0.664659321308136","0.664659321308136","0.664659321308136"
"5790","5790","5790","5790","0.8780417442321777","0.8780417442321777","0.8780417442321777"
"5791","5791","5791","5791","0.7428522109985352","0.7428522109985352","0.7428522109985352"
"5792","5792","5792","5792","0.6992906928062439","0.6992906928062439","0.6992906928062439"
"5793","5793","5793","5793","0.7134419679641724","0.7134419679641724","0.7134419679641724"
"5794","5794","5794","5794","0.6948493719100952","0.6948493719100952","0.6948493719100952"
"5795","5795","5795","5795","0.6118330955505371","0.6118330955505371","0.6118330955505371"
"5796","5796","5796","5796","0.7705061435699463","0.7705061435699463","0.7705061435699463"
"5797","5797","5797","5797","0.7516182661056519","0.7516182661056519","0.7516182661056519"
"5798","5798","5798","5798","0.6792890429496765","0.6792890429496765","0.6792890429496765"
"5799","5799","5799","5799","0.7237871289253235","0.7237871289253235","0.7237871289253235"
"5800","5800","5800","5800","0.8635081052780151","0.8635081052780151","0.8635081052780151"
"5801","5801","5801","5801","0.6847093105316162","0.6847093105316162","0.6847093105316162"
"5802","5802","5802","5802","0.624712347984314","0.624712347984314","0.624712347984314"
"5803","5803","5803","5803","0.6603202223777771","0.6603202223777771","0.6603202223777771"
"5804","5804","5804","5804","0.6853694319725037","0.6853694319725037","0.6853694319725037"
"5805","5805","5805","5805","0.7621124386787415","0.7621124386787415","0.7621124386787415"
"5806","5806","5806","5806","0.7083414793014526","0.7083414793014526","0.7083414793014526"
"5807","5807","5807","5807","0.8237448334693909","0.8237448334693909","0.8237448334693909"
"5808","5808","5808","5808","0.577243983745575","0.577243983745575","0.577243983745575"
"5809","5809","5809","5809","0.739897608757019","0.739897608757019","0.739897608757019"
"5810","5810","5810","5810","0.6761130690574646","0.6761130690574646","0.6761130690574646"
"5811","5811","5811","5811","0.7988225221633911","0.7988225221633911","0.7988225221633911"
"5812","5812","5812","5812","0.6618778705596924","0.6618778705596924","0.6618778705596924"
"5813","5813","5813","5813","0.8387263417243958","0.8387263417243958","0.8387263417243958"
"5814","5814","5814","5814","0.7794306874275208","0.7794306874275208","0.7794306874275208"
"5815","5815","5815","5815","0.7776122689247131","0.7776122689247131","0.7776122689247131"
"5816","5816","5816","5816","0.6057140231132507","0.6057140231132507","0.6057140231132507"
"5817","5817","5817","5817","0.751871645450592","0.751871645450592","0.751871645450592"
"5818","5818","5818","5818","0.7921239733695984","0.7921239733695984","0.7921239733695984"
"5819","5819","5819","5819","0.7059206962585449","0.7059206962585449","0.7059206962585449"
"5820","5820","5820","5820","0.5955301523208618","0.5955301523208618","0.5955301523208618"
"5821","5821","5821","5821","0.6119362711906433","0.6119362711906433","0.6119362711906433"
"5822","5822","5822","5822","0.6943275928497314","0.6943275928497314","0.6943275928497314"
"5823","5823","5823","5823","0.6581095457077026","0.6581095457077026","0.6581095457077026"
"5824","5824","5824","5824","0.7608943581581116","0.7608943581581116","0.7608943581581116"
"5825","5825","5825","5825","0.6981725096702576","0.6981725096702576","0.6981725096702576"
"5826","5826","5826","5826","0.5940337181091309","0.5940337181091309","0.5940337181091309"
"5827","5827","5827","5827","0.6627278923988342","0.6627278923988342","0.6627278923988342"
"5828","5828","5828","5828","0.6912362575531006","0.6912362575531006","0.6912362575531006"
"5829","5829","5829","5829","0.5784264802932739","0.5784264802932739","0.5784264802932739"
"5830","5830","5830","5830","0.7783968448638916","0.7783968448638916","0.7783968448638916"
"5831","5831","5831","5831","0.5978922843933105","0.5978922843933105","0.5978922843933105"
"5832","5832","5832","5832","0.721638023853302","0.721638023853302","0.721638023853302"
"5833","5833","5833","5833","0.6075534224510193","0.6075534224510193","0.6075534224510193"
"5834","5834","5834","5834","0.8427902460098267","0.8427902460098267","0.8427902460098267"
"5835","5835","5835","5835","0.8805992007255554","0.8805992007255554","0.8805992007255554"
"5836","5836","5836","5836","0.8606381416320801","0.8606381416320801","0.8606381416320801"
"5837","5837","5837","5837","0.6521751880645752","0.6521751880645752","0.6521751880645752"
"5838","5838","5838","5838","0.7722152471542358","0.7722152471542358","0.7722152471542358"
"5839","5839","5839","5839","0.685958743095398","0.685958743095398","0.685958743095398"
"5840","5840","5840","5840","0.5614699125289917","0.5614699125289917","0.5614699125289917"
"5841","5841","5841","5841","0.6334488391876221","0.6334488391876221","0.6334488391876221"
"5842","5842","5842","5842","0.8662617206573486","0.8662617206573486","0.8662617206573486"
"5843","5843","5843","5843","0.5789372324943542","0.5789372324943542","0.5789372324943542"
"5844","5844","5844","5844","0.7575531005859375","0.7575531005859375","0.7575531005859375"
"5845","5845","5845","5845","0.8720702528953552","0.8720702528953552","0.8720702528953552"
"5846","5846","5846","5846","0.6168041825294495","0.6168041825294495","0.6168041825294495"
"5847","5847","5847","5847","0.6823657155036926","0.6823657155036926","0.6823657155036926"
"5848","5848","5848","5848","0.6544861197471619","0.6544861197471619","0.6544861197471619"
"5849","5849","5849","5849","0.6507277488708496","0.6507277488708496","0.6507277488708496"
"5850","5850","5850","5850","0.5909885168075562","0.5909885168075562","0.5909885168075562"
"5851","5851","5851","5851","0.5382258296012878","0.5382258296012878","0.5382258296012878"
"5852","5852","5852","5852","0.7325974106788635","0.7325974106788635","0.7325974106788635"
"5853","5853","5853","5853","0.6078879237174988","0.6078879237174988","0.6078879237174988"
"5854","5854","5854","5854","0.6590574979782104","0.6590574979782104","0.6590574979782104"
"5855","5855","5855","5855","0.658800482749939","0.658800482749939","0.658800482749939"
"5856","5856","5856","5856","0.8962995409965515","0.8962995409965515","0.8962995409965515"
"5857","5857","5857","5857","0.654890239238739","0.654890239238739","0.654890239238739"
"5858","5858","5858","5858","0.8366271257400513","0.8366271257400513","0.8366271257400513"
"5859","5859","5859","5859","0.6235033869743347","0.6235033869743347","0.6235033869743347"
"5860","5860","5860","5860","0.5251006484031677","0.5251006484031677","0.5251006484031677"
"5861","5861","5861","5861","0.7839018106460571","0.7839018106460571","0.7839018106460571"
"5862","5862","5862","5862","0.5556879043579102","0.5556879043579102","0.5556879043579102"
"5863","5863","5863","5863","0.6575276255607605","0.6575276255607605","0.6575276255607605"
"5864","5864","5864","5864","0.5671024918556213","0.5671024918556213","0.5671024918556213"
"5865","5865","5865","5865","0.7174375057220459","0.7174375057220459","0.7174375057220459"
"5866","5866","5866","5866","0.6615577936172485","0.6615577936172485","0.6615577936172485"
"5867","5867","5867","5867","0.704677402973175","0.704677402973175","0.704677402973175"
"5868","5868","5868","5868","0.7015749216079712","0.7015749216079712","0.7015749216079712"
"5869","5869","5869","5869","0.7209833860397339","0.7209833860397339","0.7209833860397339"
"5870","5870","5870","5870","0.6361602544784546","0.6361602544784546","0.6361602544784546"
"5871","5871","5871","5871","0.6667548418045044","0.6667548418045044","0.6667548418045044"
"5872","5872","5872","5872","0.7872092723846436","0.7872092723846436","0.7872092723846436"
"5873","5873","5873","5873","0.7627055644989014","0.7627055644989014","0.7627055644989014"
"5874","5874","5874","5874","0.5683696269989014","0.5683696269989014","0.5683696269989014"
"5875","5875","5875","5875","0.7683296799659729","0.7683296799659729","0.7683296799659729"
"5876","5876","5876","5876","0.6751293540000916","0.6751293540000916","0.6751293540000916"
"5877","5877","5877","5877","0.4921540915966034","0.4921540915966034","0.4921540915966034"
"5878","5878","5878","5878","0.625554084777832","0.625554084777832","0.625554084777832"
"5879","5879","5879","5879","0.6107456088066101","0.6107456088066101","0.6107456088066101"
"5880","5880","5880","5880","0.8255245685577393","0.8255245685577393","0.8255245685577393"
"5881","5881","5881","5881","0.6007956862449646","0.6007956862449646","0.6007956862449646"
"5882","5882","5882","5882","0.8049548268318176","0.8049548268318176","0.8049548268318176"
"5883","5883","5883","5883","0.5955768823623657","0.5955768823623657","0.5955768823623657"
"5884","5884","5884","5884","0.7019689083099365","0.7019689083099365","0.7019689083099365"
"5885","5885","5885","5885","0.7242110371589661","0.7242110371589661","0.7242110371589661"
"5886","5886","5886","5886","0.77669358253479","0.77669358253479","0.77669358253479"
"5887","5887","5887","5887","0.6125677227973938","0.6125677227973938","0.6125677227973938"
"5888","5888","5888","5888","0.6911014914512634","0.6911014914512634","0.6911014914512634"
"5889","5889","5889","5889","0.8825913071632385","0.8825913071632385","0.8825913071632385"
"5890","5890","5890","5890","0.7103214859962463","0.7103214859962463","0.7103214859962463"
"5891","5891","5891","5891","0.7148572206497192","0.7148572206497192","0.7148572206497192"
"5892","5892","5892","5892","0.6968332529067993","0.6968332529067993","0.6968332529067993"
"5893","5893","5893","5893","0.749826967716217","0.749826967716217","0.749826967716217"
"5894","5894","5894","5894","0.693911612033844","0.693911612033844","0.693911612033844"
