"Iter","s3dis/semseg-pt-v1-0-base - _step","s3dis/semseg-pt-v1-0-base - _step__MIN","s3dis/semseg-pt-v1-0-base - _step__MAX","s3dis/semseg-pt-v1-0-base - train_batch/loss","s3dis/semseg-pt-v1-0-base - train_batch/loss__MIN","s3dis/semseg-pt-v1-0-base - train_batch/loss__MAX"
"31981","31981","31981","31981","0.11901994794607162","0.11901994794607162","0.11901994794607162"
"31982","31982","31982","31982","0.14172662794589996","0.14172662794589996","0.14172662794589996"
"31984","31984","31984","31984","0.12301737070083618","0.12301737070083618","0.12301737070083618"
"31985","31985","31985","31985","0.06517842411994934","0.06517842411994934","0.06517842411994934"
"31986","31986","31986","31986","0.14935901761054993","0.14935901761054993","0.14935901761054993"
"31987","31987","31987","31987","0.10311464220285416","0.10311464220285416","0.10311464220285416"
"31988","31988","31988","31988","0.09328331798315048","0.09328331798315048","0.09328331798315048"
"31989","31989","31989","31989","0.06508363783359528","0.06508363783359528","0.06508363783359528"
"31991","31991","31991","31991","0.12099006026983261","0.12099006026983261","0.12099006026983261"
"31992","31992","31992","31992","0.10553741455078125","0.10553741455078125","0.10553741455078125"
"31993","31993","31993","31993","0.11600248515605927","0.11600248515605927","0.11600248515605927"
"31994","31994","31994","31994","0.1289960741996765","0.1289960741996765","0.1289960741996765"
"31995","31995","31995","31995","0.13343019783496857","0.13343019783496857","0.13343019783496857"
"31996","31996","31996","31996","0.07050308585166931","0.07050308585166931","0.07050308585166931"
"31997","31997","31997","31997","0.11167487502098083","0.11167487502098083","0.11167487502098083"
"31998","31998","31998","31998","0.07403194904327393","0.07403194904327393","0.07403194904327393"
"31999","31999","31999","31999","0.08544567227363586","0.08544567227363586","0.08544567227363586"
"32000","32000","32000","32000","0.05628475174307823","0.05628475174307823","0.05628475174307823"
"32003","32003","32003","32003","0.10614404082298279","0.10614404082298279","0.10614404082298279"
"32004","32004","32004","32004","0.1102062463760376","0.1102062463760376","0.1102062463760376"
"32005","32005","32005","32005","0.10799972712993622","0.10799972712993622","0.10799972712993622"
"32006","32006","32006","32006","0.19995464384555817","0.19995464384555817","0.19995464384555817"
"32007","32007","32007","32007","0.09765825420618057","0.09765825420618057","0.09765825420618057"
"32008","32008","32008","32008","0.13186758756637573","0.13186758756637573","0.13186758756637573"
"32009","32009","32009","32009","0.09398739039897919","0.09398739039897919","0.09398739039897919"
"32010","32010","32010","32010","0.13319987058639526","0.13319987058639526","0.13319987058639526"
"32011","32011","32011","32011","0.17231974005699158","0.17231974005699158","0.17231974005699158"
"32013","32013","32013","32013","0.1178535595536232","0.1178535595536232","0.1178535595536232"
"32014","32014","32014","32014","0.20569267868995667","0.20569267868995667","0.20569267868995667"
"32015","32015","32015","32015","0.11259309947490692","0.11259309947490692","0.11259309947490692"
"32016","32016","32016","32016","0.1563187539577484","0.1563187539577484","0.1563187539577484"
"32017","32017","32017","32017","0.14335374534130096","0.14335374534130096","0.14335374534130096"
"32018","32018","32018","32018","0.12297622114419937","0.12297622114419937","0.12297622114419937"
"32019","32019","32019","32019","0.13117989897727966","0.13117989897727966","0.13117989897727966"
"32020","32020","32020","32020","0.08738049864768982","0.08738049864768982","0.08738049864768982"
"32022","32022","32022","32022","0.1357496976852417","0.1357496976852417","0.1357496976852417"
"32023","32023","32023","32023","0.06186450272798538","0.06186450272798538","0.06186450272798538"
"32024","32024","32024","32024","0.17755213379859924","0.17755213379859924","0.17755213379859924"
"32025","32025","32025","32025","0.09723027795553207","0.09723027795553207","0.09723027795553207"
"32027","32027","32027","32027","0.11685702949762344","0.11685702949762344","0.11685702949762344"
"32028","32028","32028","32028","0.13291531801223755","0.13291531801223755","0.13291531801223755"
"32029","32029","32029","32029","0.1568097025156021","0.1568097025156021","0.1568097025156021"
"32030","32030","32030","32030","0.1833990216255188","0.1833990216255188","0.1833990216255188"
"32031","32031","32031","32031","0.1270488202571869","0.1270488202571869","0.1270488202571869"
"32032","32032","32032","32032","0.10209080576896667","0.10209080576896667","0.10209080576896667"
"32033","32033","32033","32033","0.10566460341215134","0.10566460341215134","0.10566460341215134"
"32034","32034","32034","32034","0.14296554028987885","0.14296554028987885","0.14296554028987885"
"32035","32035","32035","32035","0.11092642694711685","0.11092642694711685","0.11092642694711685"
"32036","32036","32036","32036","0.082425557076931","0.082425557076931","0.082425557076931"
"32037","32037","32037","32037","0.12349043041467667","0.12349043041467667","0.12349043041467667"
"32038","32038","32038","32038","0.14093255996704102","0.14093255996704102","0.14093255996704102"
"32039","32039","32039","32039","0.10501467436552048","0.10501467436552048","0.10501467436552048"
"32040","32040","32040","32040","0.10962622612714767","0.10962622612714767","0.10962622612714767"
"32041","32041","32041","32041","0.10135287791490555","0.10135287791490555","0.10135287791490555"
"32042","32042","32042","32042","0.18463730812072754","0.18463730812072754","0.18463730812072754"
"32044","32044","32044","32044","0.13018952310085297","0.13018952310085297","0.13018952310085297"
"32046","32046","32046","32046","0.11331560462713242","0.11331560462713242","0.11331560462713242"
"32047","32047","32047","32047","0.051653023809194565","0.051653023809194565","0.051653023809194565"
"32048","32048","32048","32048","0.06613333523273468","0.06613333523273468","0.06613333523273468"
"32050","32050","32050","32050","0.12781943380832672","0.12781943380832672","0.12781943380832672"
"32052","32052","32052","32052","0.09114368259906769","0.09114368259906769","0.09114368259906769"
"32053","32053","32053","32053","0.08139876276254654","0.08139876276254654","0.08139876276254654"
"32054","32054","32054","32054","0.14270491898059845","0.14270491898059845","0.14270491898059845"
"32055","32055","32055","32055","0.19953176379203796","0.19953176379203796","0.19953176379203796"
"32056","32056","32056","32056","0.06988966464996338","0.06988966464996338","0.06988966464996338"
"32058","32058","32058","32058","0.09488749504089355","0.09488749504089355","0.09488749504089355"
"32059","32059","32059","32059","0.06542091071605682","0.06542091071605682","0.06542091071605682"
"32060","32060","32060","32060","0.08833349496126175","0.08833349496126175","0.08833349496126175"
"32061","32061","32061","32061","0.16593138873577118","0.16593138873577118","0.16593138873577118"
"32062","32062","32062","32062","0.09883298724889755","0.09883298724889755","0.09883298724889755"
"32063","32063","32063","32063","0.14754298329353333","0.14754298329353333","0.14754298329353333"
"32064","32064","32064","32064","0.06541743874549866","0.06541743874549866","0.06541743874549866"
"32066","32066","32066","32066","0.14509713649749756","0.14509713649749756","0.14509713649749756"
"32068","32068","32068","32068","0.16745179891586304","0.16745179891586304","0.16745179891586304"
"32069","32069","32069","32069","0.11882035434246063","0.11882035434246063","0.11882035434246063"
"32071","32071","32071","32071","0.12577758729457855","0.12577758729457855","0.12577758729457855"
"32072","32072","32072","32072","0.07897411286830902","0.07897411286830902","0.07897411286830902"
"32073","32073","32073","32073","0.2037261426448822","0.2037261426448822","0.2037261426448822"
"32074","32074","32074","32074","0.1406257599592209","0.1406257599592209","0.1406257599592209"
"32075","32075","32075","32075","0.067948117852211","0.067948117852211","0.067948117852211"
"32076","32076","32076","32076","0.14881287515163422","0.14881287515163422","0.14881287515163422"
"32077","32077","32077","32077","0.12565675377845764","0.12565675377845764","0.12565675377845764"
"32078","32078","32078","32078","0.14188969135284424","0.14188969135284424","0.14188969135284424"
"32079","32079","32079","32079","0.13151238858699799","0.13151238858699799","0.13151238858699799"
"32080","32080","32080","32080","0.14967286586761475","0.14967286586761475","0.14967286586761475"
"32081","32081","32081","32081","0.18808169662952423","0.18808169662952423","0.18808169662952423"
"32083","32083","32083","32083","0.10877139121294022","0.10877139121294022","0.10877139121294022"
"32084","32084","32084","32084","0.13797684013843536","0.13797684013843536","0.13797684013843536"
"32085","32085","32085","32085","0.26438233256340027","0.26438233256340027","0.26438233256340027"
"32086","32086","32086","32086","0.14373277127742767","0.14373277127742767","0.14373277127742767"
"32087","32087","32087","32087","0.1141381561756134","0.1141381561756134","0.1141381561756134"
"32088","32088","32088","32088","0.10836198925971985","0.10836198925971985","0.10836198925971985"
"32089","32089","32089","32089","0.1772410124540329","0.1772410124540329","0.1772410124540329"
"32092","32092","32092","32092","0.16212299466133118","0.16212299466133118","0.16212299466133118"
"32093","32093","32093","32093","0.14086513221263885","0.14086513221263885","0.14086513221263885"
"32094","32094","32094","32094","0.13384747505187988","0.13384747505187988","0.13384747505187988"
"32096","32096","32096","32096","0.15526235103607178","0.15526235103607178","0.15526235103607178"
"32097","32097","32097","32097","0.1136518120765686","0.1136518120765686","0.1136518120765686"
"32099","32099","32099","32099","0.08198408782482147","0.08198408782482147","0.08198408782482147"
"32100","32100","32100","32100","0.172948956489563","0.172948956489563","0.172948956489563"
"32101","32101","32101","32101","0.18377557396888733","0.18377557396888733","0.18377557396888733"
"32103","32103","32103","32103","0.22789497673511505","0.22789497673511505","0.22789497673511505"
"32104","32104","32104","32104","0.12336250394582748","0.12336250394582748","0.12336250394582748"
"32105","32105","32105","32105","0.08212564885616302","0.08212564885616302","0.08212564885616302"
"32106","32106","32106","32106","0.08834374696016312","0.08834374696016312","0.08834374696016312"
"32107","32107","32107","32107","0.1381862461566925","0.1381862461566925","0.1381862461566925"
"32108","32108","32108","32108","0.07138437032699585","0.07138437032699585","0.07138437032699585"
"32109","32109","32109","32109","0.15645742416381836","0.15645742416381836","0.15645742416381836"
"32110","32110","32110","32110","0.09534888714551926","0.09534888714551926","0.09534888714551926"
"32111","32111","32111","32111","0.14717993140220642","0.14717993140220642","0.14717993140220642"
"32112","32112","32112","32112","0.12829767167568207","0.12829767167568207","0.12829767167568207"
"32113","32113","32113","32113","0.07315471023321152","0.07315471023321152","0.07315471023321152"
"32114","32114","32114","32114","0.1462761014699936","0.1462761014699936","0.1462761014699936"
"32116","32116","32116","32116","0.15226568281650543","0.15226568281650543","0.15226568281650543"
"32117","32117","32117","32117","0.09507279098033905","0.09507279098033905","0.09507279098033905"
"32118","32118","32118","32118","0.16500379145145416","0.16500379145145416","0.16500379145145416"
"32120","32120","32120","32120","0.11127757281064987","0.11127757281064987","0.11127757281064987"
"32121","32121","32121","32121","0.15318657457828522","0.15318657457828522","0.15318657457828522"
"32122","32122","32122","32122","0.0579487681388855","0.0579487681388855","0.0579487681388855"
"32123","32123","32123","32123","0.16819104552268982","0.16819104552268982","0.16819104552268982"
"32124","32124","32124","32124","0.14517399668693542","0.14517399668693542","0.14517399668693542"
"32125","32125","32125","32125","0.09136686474084854","0.09136686474084854","0.09136686474084854"
"32126","32126","32126","32126","0.08915857970714569","0.08915857970714569","0.08915857970714569"
"32127","32127","32127","32127","0.1711132526397705","0.1711132526397705","0.1711132526397705"
"32128","32128","32128","32128","0.1289072334766388","0.1289072334766388","0.1289072334766388"
